,t,a,e,i
0,5322780,7108.099628116294,0.0009999673755102852,56.02019715372557
0,5322960,7108.099626466138,0.000999967607852424,56.020499397688106
0,5323140,7108.09962444253,0.000999967889140374,56.02080097882118
0,5323320,7108.099622660871,0.00099996812505072,56.021091116509005
0,5323500,7108.099620915841,0.0009999683366558058,56.0213594378802
0,5323680,7108.099619111831,0.0009999685277132134,56.02159634785321
0,5323860,7108.099617694404,0.0009999686512490106,56.02179337191517
0,5324040,7108.099616151973,0.0009999687518641375,56.02194345951879
0,5324220,7108.0996148887,0.000999968804910459,56.022041237282984
0,5324400,7108.099614090149,0.0009999688215505782,56.02208320286138
0,5324580,7108.099614286111,0.0009999688384629488,56.022067852357026
0,5324760,7108.099618401912,0.0009999690341101692,56.02213996927723
0,5324940,7108.099617939703,0.0009999690077706455,56.02226626558375
0,5325120,7108.0996165692595,0.0009999688885517493,56.02244220660323
0,5325300,7108.099615089597,0.0009999687302040912,56.02266147229738
0,5325480,7108.099613445524,0.0009999685286543932,56.02291618325217
0,5325660,7108.099611517785,0.000999968271390604,56.0231971834405
0,5325840,7108.099609437434,0.000999967981344944,56.023494369583915
0,5326020,7108.099607504669,0.0009999677102688483,56.02379705514992
0,5326200,7108.09960543974,0.0009999674296751004,56.0240943556821
0,5326380,7108.099603409843,0.0009999671731015095,56.02437558133473
0,5326560,7108.099601569201,0.0009999669671991813,56.02463062220959
0,5326740,7108.099599797997,0.0009999668026260946,56.02485031238234
0,5326920,7108.099598477742,0.0009999667127834058,56.02502675934445
0,5327100,7108.099597157458,0.000999966658810855,56.02515362693317
0,5327280,7108.099596333323,0.0009999666596879808,56.025226361612624
0,5327460,7108.099595839741,0.0009999667003373841,56.025242354121325
0,5327640,7108.099599093413,0.0009999667933341739,56.025201030921664
0,5327820,7108.099598956217,0.000999966861555636,56.02529819034105
0,5328000,7108.099598061901,0.0009999669506308554,56.02544770741965
0,5328180,7108.099596790125,0.0009999670840948615,56.02564423001957
0,5328360,7108.099595232137,0.0009999672674697133,56.02588072648035
0,5328540,7108.099593395675,0.0009999675045524515,56.0261487380132
0,5328720,7108.099591643703,0.0009999677448583398,56.026438681406326
0,5328900,7108.099589750888,0.0009999680111406255,56.0267401912698
0,5329080,7108.099588107539,0.000999968240334441,56.02704248973937
0,5329260,7108.099586444596,0.00099996846230638,56.02733477065637
0,5329440,7108.099584908855,0.0009999686510294777,56.02760658476521
0,5329620,7108.09958312303,0.0009999688439563171,56.02784821243297
0,5329800,7108.099581489615,0.0009999689901253445,56.028051010798706
0,5329980,7108.099579998767,0.000999969091488831,56.028207723093765
0,5330160,7108.099578650118,0.0009999691514621359,56.02831273912229
0,5330340,7108.099577674621,0.0009999691721633522,56.02836229752094
0,5330520,7108.09957760004,0.000999969181142424,56.02835462238962
0,5330700,7108.099588365712,0.0009999696254545704,56.02841925666398
0,5330880,7108.099588157224,0.0009999696155743858,56.028538531736004
0,5331060,7108.099587074963,0.0009999695241165786,56.028708165303264
0,5331240,7108.099585435781,0.0009999693523400285,56.028922064250686
0,5331420,7108.099583683817,0.0009999691406032117,56.02917254239145
0,5331600,7108.099581851316,0.0009999688980403042,56.02945059618571
0,5331780,7108.099579723077,0.0009999686023618407,56.029746228530946
0,5331960,7108.099577477383,0.0009999682869462052,56.030048808875335
0,5332140,7108.0995757038145,0.0009999680446032813,56.03034745650158
0,5332320,7108.099573929498,0.0009999678180130803,56.03063143293238
0,5332500,7108.09957194194,0.000999967591065689,56.030890529058496
0,5332680,7108.099570157631,0.0009999674204490873,56.03111543280628
0,5332860,7108.099568641586,0.0009999673108508288,56.03129806392773
0,5333040,7108.099567512187,0.0009999672627175546,56.031431863778245
0,5333220,7108.099566333745,0.000999967248878906,56.03151202968299
0,5333400,7108.099565648748,0.000999967283847236,56.03153568560173
0,5333580,7108.099567599969,0.0009999673633120433,56.031501983192314
0,5333760,7108.09956816639,0.0009999674139980895,56.031591837427804
0,5333940,7108.0995672508925,0.000999967504897561,56.03173462634704
0,5334120,7108.0995657943395,0.0009999676536491758,56.03192523833336
0,5334300,7108.099564219995,0.0009999678362764964,56.0321568528334
0,5334480,7108.099562534747,0.0009999680519101766,56.03242118529662
0,5334660,7108.099560925799,0.0009999682714771025,56.03270878374589
0,5334840,7108.099559233496,0.0009999685092614385,56.03300936641175
0,5335020,7108.099557649258,0.0009999687308688955,56.03331218850211
0,5335200,7108.09955584287,0.0009999689738584912,56.03360642522032
0,5335380,7108.099554315225,0.0009999691639687124,56.0338815576118
0,5335560,7108.09955269129,0.0009999693427876894,56.03412774772302
0,5335740,7108.099551198624,0.0009999694800972019,56.034336189901126
0,5335920,7108.099549858712,0.0009999695749805,56.03449942584012
0,5336100,7108.099548530072,0.0009999696377749328,56.034611612172306
0,5336280,7108.099547426858,0.0009999696631055421,56.034668730986006
0,5336460,7108.099547304412,0.0009999696689530727,56.034668735579274
0,5336640,7108.118544407127,0.0010006601626619466,56.03461348109619
0,5336820,7108.118469917714,0.0010006561106879037,56.034725656664314
0,5337000,7108.118429526776,0.0010006529875735718,56.0348888722211
0,5337180,7108.11840006699,0.0010006501139404084,56.03509726550438
0,5337360,7108.118375917861,0.0010006473509088835,56.03534334854209
0,5337540,7108.1183545325985,0.001000644624826302,56.03561827613486
0,5337720,7108.118335063722,0.001000641972269841,56.035912163864076
0,5337900,7108.118316618259,0.0010006393798295714,56.0362144440855
0,5338080,7108.118298317749,0.0010006368141634405,56.03651424691393
0,5338260,7108.118280019284,0.0010006343392171808,56.036800792237436
0,5338440,7108.118261646711,0.0010006320231642043,56.03706377837721
0,5338620,7108.118242353361,0.0010006298481804662,56.03729375314801
0,5338800,7108.118221444494,0.0010006278437435536,56.03748245377037
0,5338980,7108.118197256825,0.001000626011529368,56.03762310330125
0,5339160,7108.11816655756,0.0010006243839638237,56.03771065292978
0,5339340,7108.118120387216,0.0010006230687884324,56.037741961550104
0,5339520,7108.118000677388,0.00100062272041719,56.037715906415116
0,5339700,7108.117864678942,0.0010006259257596562,56.03779839272318
0,5339880,7108.1178230565,0.0010006280077952084,56.037934357036654
0,5340060,7108.117798406891,0.0010006298552148734,56.038118931701
0,5340240,7108.117780494385,0.001000631598030272,56.03834551190962
0,5340420,7108.117766155657,0.0010006332588612444,56.038605992914796
0,5340600,7108.1177537478725,0.0010006348695472652,56.03889106025224
0,5340780,7108.117742059469,0.001000636488514432,56.03919052253381
0,5340960,7108.117730999468,0.0010006380518224822,56.03949367503748
0,5341140,7108.117720170703,0.0010006395507355455,56.03978968131249
0,5341320,7108.1177087810875,0.0010006410289691813,56.040067959426516
0,5341500,7108.117696804388,0.0010006424203325426,56.04031855932658
0,5341680,7108.117683229312,0.001000643750898511,56.04053251807048
0,5341860,7108.11766711117,0.0010006449813861936,56.04070218040555
0,5342040,7108.117646358333,0.0010006460618930497,56.040821473310096
0,5342220,7108.117616079803,0.0010006468551917416,56.040886124644636
0,5342400,7108.117559038714,0.001000646841530226,56.040893817948366
0,5342580,7108.117071227323,0.0010006339967089323,56.040844278625514
0,5342760,7108.11699254158,0.001000629947227001,56.04094927617959
0,5342940,7108.116952750903,0.0010006269768149214,56.04110596285127
0,5343120,7108.116924462935,0.0010006242839622733,56.04130871120625
0,5343300,7108.116901575015,0.001000621709642415,56.04155023647301
0,5343480,7108.116881394963,0.001000619166273757,56.04182185761914
0,5343660,7108.116862972389,0.0010006166724840248,56.042113809364466
0,5343840,7108.116845568046,0.0010006142316838788,56.04241559381773
0,5344020,7108.116828649258,0.0010006118542691658,56.04271635891046
0,5344200,7108.116811605894,0.001000609533619315,56.043005289765865
0,5344380,7108.116794240881,0.0010006073211523431,56.043271998642254
0,5344560,7108.116776408067,0.0010006052748796194,56.04350689915518
0,5344740,7108.11675716717,0.0010006033828098549,56.043701551104746
0,5344920,7108.116735041672,0.0010006016443079256,56.043848963383866
0,5345100,7108.116707738925,0.00100060010447024,56.0439438440652
0,5345280,7108.1166680989345,0.0010005988298877797,56.04398278878261
0,5345460,7108.116578659874,0.0010005982273360668,56.043964400862876
0,5345640,7108.1164012293675,0.0010006016937554102,56.044039463436086
0,5345820,7108.1163591040595,0.0010006036410498396,56.044168513405914
0,5346000,7108.116334979848,0.0010006053697761978,56.044346930269214
0,5346180,7108.116317764216,0.0010006069964770467,56.04456832919678
0,5346360,7108.116304086808,0.0010006085508423618,56.044824790388
0,5346540,7108.116292525646,0.0010006100331424168,56.045107142778754
0,5346720,7108.116281996896,0.0010006114823453197,56.045405291793976
0,5346900,7108.116271830993,0.001000612918778255,56.045708579539856
0,5347080,7108.116261681626,0.001000614329928947,56.046006164765465
0,5347260,7108.116251327249,0.0010006156877467526,56.04628740927433
0,5347440,7108.116240207108,0.0010006169996583385,56.04654225725314
0,5347620,7108.116228161242,0.0010006182093736109,56.04676159421062
0,5347800,7108.116213893093,0.0010006193375565876,56.04693757288233
0,5347980,7108.116195767782,0.0010006203349973335,56.04706389454098
0,5348160,7108.116169702772,0.0010006210980662178,56.047136035632796
0,5348340,7108.1161231735105,0.0010006212317901241,56.04715141150287
0,5348520,7108.115899542327,0.0010006160215133117,56.04710947129963
0,5348700,7108.115813308195,0.0010006118360154788,56.04720722422743
0,5348880,7108.115773702941,0.0010006089869357669,56.047357281938886
0,5349060,7108.115746355702,0.001000606449550254,56.04755425539589
0,5349240,7108.115724118406,0.0010006039915361736,56.04779106768585
0,5349420,7108.115705041803,0.0010006016165133073,56.04805920752235
0,5349600,7108.115687429914,0.0010005992492172486,56.04834903506125
0,5349780,7108.115670915912,0.0010005969395804825,56.048650128950555
0,5349960,7108.11565463008,0.0010005946479832615,56.0489516619652
0,5350140,7108.115638537254,0.0010005924435705974,56.04924279147236
0,5350320,7108.115622351646,0.0010005903576971254,56.049513050401615
0,5350500,7108.115605423672,0.0010005883847661351,56.049752724382465
0,5350680,7108.115587481623,0.0010005865773872469,56.049953201260934
0,5350860,7108.115567019251,0.0010005849120912793,56.05010728028869
0,5351040,7108.115542232836,0.0010005834343676853,56.050209429840265
0,5351220,7108.11550766132,0.001000582194973075,56.05025598448426
0,5351400,7108.115437319532,0.0010005814521754563,56.05024527453122
0,5351580,7108.115153579848,0.0010005858448275103,56.050312865926465
0,5351760,7108.115110470016,0.0010005876643273508,56.05043491957332
0,5351940,7108.115086931892,0.0010005892659716205,56.050607064866476
0,5352120,7108.1150704716965,0.0010005907704015921,56.050823141045726
0,5352300,7108.115057712197,0.0010005921876359723,56.05107541832723
0,5352480,7108.115046773197,0.0010005935720067034,56.05135487491319
0,5352660,7108.115036740978,0.001000594944050159,56.05165151949633
0,5352840,7108.115027355983,0.0010005962687604036,56.05195474782749
0,5353020,7108.115018041328,0.0010005975694126212,56.052253720794404
0,5353200,7108.115008651682,0.0010005988127442867,56.05253775075494
0,5353380,7108.114998651911,0.0010006000110519865,56.052796682594256
0,5353560,7108.114987587796,0.0010006011465465451,56.053021256143765
0,5353740,7108.114974639145,0.0010006022035519882,56.05320343720384
0,5353920,7108.114958273348,0.0010006031496378972,56.05333670544112
0,5354100,7108.114935684281,0.0010006038781478004,56.053416288861136
0,5354280,7108.114896631161,0.001000604106890307,56.05343933635292
0,5354460,7108.114759073072,0.0010006013083210803,56.05340502196908
0,5354640,7108.114661930517,0.001000596872550499,56.053495468268494
0,5354820,7108.114622268726,0.001000594125125608,56.05363880118618
0,5355000,7108.114595459949,0.0010005917006255252,56.05382987349277
0,5355180,7108.114574026946,0.0010005893741804042,56.054061820657225
0,5355360,7108.114555677246,0.001000587117552796,56.054326306605866
0,5355540,7108.114538862,0.0010005848743764923,56.054613823143725
0,5355720,7108.114522715031,0.0010005826230688338,56.05491403219134
0,5355900,7108.114507468508,0.001000580475342266,56.05521613837364
0,5356080,7108.114492143133,0.001000578365227831,56.055509278324806
0,5356260,7108.114477058428,0.0010005764004537103,56.05578291242743
0,5356440,7108.114461213998,0.001000574524093625,56.056027204617436
0,5356620,7108.114444665473,0.001000572815957278,56.05623337636125
0,5356800,7108.114426093333,0.0010005712473379034,56.0563940219246
0,5356980,7108.114403595774,0.0010005698334071757,56.05650337355431
0,5357160,7108.1143729902515,0.0010005686298538373,56.056557507114654
0,5357340,7108.114316204305,0.0010005678113646208,56.05655448097592
0,5357520,7108.113384828538,0.0010005783439357991,56.05661455443545
0,5357700,7108.113342309558,0.0010005799377353626,56.05672953427057
0,5357880,7108.1133204114685,0.0010005813352607026,56.05689529826346
0,5358060,7108.1133056744775,0.0010005826261637004,56.057105913671435
0,5358240,7108.113294200777,0.0010005838687751451,56.057353845674335
0,5358420,7108.113284413314,0.0010005850889552908,56.05763022750894
0,5358600,7108.113275541265,0.00100058629303163,56.0579251775211
0,5358780,7108.1132673352595,0.001000587449296296,56.058228151883654
0,5358960,7108.113259352665,0.001000588567943334,56.058528320555034
0,5359140,7108.113251177834,0.0010005896588784432,56.05881495329122
0,5359320,7108.113242682538,0.0010005906900183294,56.059077802191794
0,5359500,7108.11323326509,0.0010005916738159571,56.05930746736973
0,5359680,7108.113222303043,0.0010005925910740422,56.05949573288115
0,5359860,7108.1132082918,0.001000593431227457,56.059635861024326
0,5360040,7108.113189416358,0.0010005940822891478,56.05972283449517
0,5360220,7108.1131578131135,0.0010005943399174577,56.05975353763563
0,5360400,7108.11306636413,0.0010005926899699549,56.05972687010416
0,5360580,7108.1129559519195,0.0010005879048989046,56.05980995262198
0,5360760,7108.112917562198,0.0010005853323163695,56.05994646940302
0,5360940,7108.11289236885,0.0010005831068606856,56.06013151827436
0,5361120,7108.112872481767,0.0010005809849735123,56.060358451462484
0,5361300,7108.112855302587,0.0010005788970498615,56.06061911344989
0,5361480,7108.112839507062,0.0010005768055315369,56.06090413380924
0,5361660,7108.112824824579,0.0010005747660288126,56.06120326440441
0,5361840,7108.112810872099,0.0010005727997713092,56.061505748689754
0,5362020,7108.112797049986,0.001000570886856851,56.06180070959848
0,5362200,7108.112783053781,0.0010005690477188137,56.06207754179293
0,5362380,7108.112768944608,0.0010005673481806232,56.06232629388713
0,5362560,7108.112753743482,0.001000565745885738,56.06253802665253
0,5362740,7108.11273713285,0.001000564294383865,56.06270513416125
0,5362920,7108.112717518226,0.0010005629912110759,56.062821616261346
0,5363100,7108.112691370571,0.001000561861779523,56.06288329264744
0,5363280,7108.112646753376,0.0010005610191954639,56.062887951005415
0,5363460,7108.1121104404165,0.0010005645191777826,56.06283542565898
0,5363640,7108.112066563675,0.0010005659681713395,56.06294325697474
0,5363820,7108.112045760344,0.0010005672060912135,56.063102532445434
0,5364000,7108.112031715668,0.0010005683905539575,56.063307551205114
0,5364180,7108.11202087905,0.0010005695363111628,56.063550978269596
0,5364360,7108.112011850985,0.0010005706441627528,56.06382410762037
0,5364540,7108.112003739029,0.0010005717358056358,56.06411717360181
0,5364720,7108.111996109836,0.0010005728081785496,56.064419699565846
0,5364900,7108.111988920343,0.0010005738185208952,56.06472087147348
0,5365080,7108.111981716085,0.0010005747877504226,56.06500992334262
0,5365260,7108.11197395011,0.0010005757419076576,56.06527652104226
0,5365440,7108.111965399108,0.0010005766514357241,56.065511130982436
0,5365620,7108.111955636426,0.0010005774900173547,56.06570536073803
0,5365800,7108.11194372956,0.0010005782333841681,56.065852259561204
0,5365980,7108.111927240114,0.0010005788439434973,56.0659465680632
0,5366160,7108.1119010200755,0.0010005791259160746,56.06598490804756
0,5366340,7108.111835128617,0.0010005781078566039,56.0659659055185
0,5366520,7108.111695806006,0.001000572426478314,56.06604156978337
0,5366700,7108.111657565451,0.0010005699572831063,56.06617118157937
0,5366880,7108.11163359869,0.0010005678947288459,56.06635008693047
0,5367060,7108.111614816405,0.0010005659276717338,56.0665718591205
0,5367240,7108.111598751205,0.0010005640007186485,56.0668285284699
0,5367420,7108.111584182892,0.001000562088383932,56.06711086839167
0,5367600,7108.111570649495,0.0010005602165831897,56.06740872733587
0,5367780,7108.111557368137,0.0010005583453223054,56.06771139455574
0,5367960,7108.111544197383,0.0010005565159647257,56.06800798632397
0,5368140,7108.111531368906,0.001000554814599175,56.068287838435744
0,5368320,7108.111518355374,0.001000553224612446,56.06854089059795
0,5368500,7108.111504365079,0.001000551718877736,56.068758048629945
0,5368680,7108.1114890943545,0.0010005503450836975,56.0689315112738
0,5368860,7108.111471605115,0.0010005491253148669,56.06905504978921
0,5369040,7108.111448855426,0.0010005480582167962,56.06912423032483
0,5369220,7108.1114122036015,0.0010005472200850776,56.069136571230764
0,5369400,7108.111227707808,0.0010005476176687316,56.069091630055745
0,5369580,7108.111179986504,0.0010005489987219111,56.06919224453401
0,5369760,7108.111159071428,0.0010005501673741916,56.0693449300588
0,5369940,7108.111145731427,0.0010005512429688268,56.06954422129354
0,5370120,7108.111135648106,0.0010005522780137416,56.06978298778484
0,5370300,7108.111127323886,0.0010005532808244537,56.070052689826426
0,5370480,7108.11111984935,0.00100055427681555,56.070343684003475
0,5370660,7108.111112942938,0.0010005552444047826,56.070645567544275
0,5370840,7108.111106295266,0.0010005561807849706,56.070947549329404
0,5371020,7108.111099439806,0.001000557109601876,56.071238834533304
0,5371200,7108.111092132005,0.0010005580189584456,56.07150900942495
0,5371380,7108.111084467756,0.001000558850732427,56.07174841284472
0,5371560,7108.1110755651325,0.0010005596375044464,56.07194848130514
0,5371740,7108.111064566826,0.0010005603540491073,56.072102055523494
0,5371920,7108.111050252062,0.0010005609253480965,56.072203637466735
0,5372100,7108.1110277761445,0.001000561233030622,56.07224958864306
0,5372280,7108.110976677419,0.00100056059191254,56.07223826236996
0,5372460,7108.110762140186,0.0010005524502922213,56.07230646049349
0,5372640,7108.1107233316125,0.0010005500479153336,56.07242908466292
0,5372820,7108.110699981465,0.001000548095026257,56.07260173193452
0,5373000,7108.110681768585,0.0010005462252660263,56.07281820074856
0,5373180,7108.1106664267145,0.0010005444108076458,56.07307071237594
0,5373360,7108.110652424547,0.0010005425891467011,56.0733501900117
0,5373540,7108.11063913236,0.001000540758870003,56.07364658524647
0,5373720,7108.110626486314,0.001000538978237584,56.07394924006003
0,5373900,7108.1106139737285,0.0010005372342982123,56.074247271110984
0,5374080,7108.110601546355,0.0010005355749019447,56.074529962234024
0,5374260,7108.11058898672,0.0010005340234523995,56.07478715074294
0,5374440,7108.110576101973,0.0010005326078663503,56.075009593388906
0,5374620,7108.110562297253,0.0010005313259731031,56.0751892986249
0,5374800,7108.110546284868,0.0010005301626596658,56.07531981313999
0,5374980,7108.11052628419,0.0010005291511810985,56.0753964523898
0,5375160,7108.110495415954,0.0010005283275173968,56.07541646697948
0,5375340,7108.11038940876,0.0010005281339602915,56.07537913919844
0,5375520,7108.110336334289,0.0010005294452561557,56.07547247305109
0,5375700,7108.1103158186515,0.0010005305035676638,56.07561847135449
0,5375880,7108.110302898607,0.0010005315004319286,56.07581190780668
0,5376060,7108.110293308042,0.0010005324568821807,56.076045861051824
0,5376240,7108.110285390638,0.0010005333939613092,56.07631196315825
0,5376420,7108.1102783250935,0.0010005343259977338,56.07660069911596
0,5376600,7108.110271773075,0.0010005352403741768,56.07690174667769
0,5376780,7108.110265393909,0.001000536140117627,56.077204344542565
0,5376960,7108.110259200879,0.0010005369854159546,56.077497675949694
0,5377140,7108.110252576928,0.0010005378203804725,56.07777125424326
0,5377320,7108.110245661912,0.0010005385854323246,56.078015296901945
0,5377500,7108.110237468563,0.0010005393297027635,56.0782210748972
0,5377680,7108.110227894439,0.0010005399797607614,56.07838122504926
0,5377860,7108.1102152303165,0.0010005405218082943,56.07849001426809
0,5378040,7108.1101957086885,0.001000540846916997,56.07854354617161
0,5378220,7108.1101554611805,0.0010005404599665161,56.07853990252509
0,5378400,7108.109546718182,0.0010005190946078054,56.078600589935945
0,5378580,7108.109508222175,0.0010005168108379817,56.07871614832441
0,5378760,7108.109486029211,0.0010005150072965577,56.07888242699691
0,5378940,7108.109469293425,0.001000513324768666,56.07909345350132
0,5379120,7108.109455088398,0.001000511668918402,56.07934164504439
0,5379300,7108.109442144138,0.0010005100008568125,56.07961808044341
0,5379480,7108.109430015472,0.0010005083396056667,56.07991282091258
0,5379660,7108.109418165703,0.0010005066729944316,56.08021526804685
0,5379840,7108.109407002728,0.0010005051118580355,56.080514545932616
0,5380020,7108.109395964494,0.001000503625640603,56.080799893380565
0,5380200,7108.10938442488,0.0010005021834431542,56.08106105188857
0,5380380,7108.109372599357,0.0010005008621269112,56.08128863511762
0,5380560,7108.1093598776115,0.0010004996540392522,56.08147446639391
0,5380740,7108.1093458049245,0.0010004985882430437,56.08161187199767
0,5380920,7108.109328170973,0.0010004976439428404,56.0816959197059
0,5381100,7108.109302571291,0.001000496866819333,56.08172359414218
0,5381280,7108.10923347125,0.001000496460338265,56.08169390287314
0,5381460,7108.109174084185,0.0010004976660772317,56.08177989705614
0,5381640,7108.109154017055,0.0010004986241502042,56.08191911523395
0,5381820,7108.1091417952475,0.001000499525369738,56.0821065734886
0,5382000,7108.109132730991,0.0010005004053109112,56.0823355639912
0,5382180,7108.1091253147315,0.0010005012679887805,56.082597895933326
0,5382360,7108.109118928182,0.0010005021010230637,56.082884188787396
0,5382540,7108.109113001786,0.001000502924251273,56.083184207422846
0,5382720,7108.1091073692705,0.0010005037194910932,56.083487227232666
0,5382900,7108.109101693272,0.0010005044985882596,56.08378241643864
0,5383080,7108.109095890889,0.0010005052384922527,56.084059222178354
0,5383260,7108.109089480545,0.0010005059594653456,56.084307746851394
0,5383440,7108.109082549732,0.001000506604999617,56.084519101513415
0,5383620,7108.109074104091,0.001000507199735871,56.084685723855365
0,5383800,7108.109063144249,0.0010005076981137655,56.08480164946878
0,5383980,7108.109046990676,0.0010005080109864299,56.08486272665397
0,5384160,7108.109015497871,0.0010005077936598922,56.084866766934795
0,5384340,7108.1085315072105,0.001000492082785305,56.08481362673576
0,5384520,7108.108492229149,0.0010004898521568625,56.08492204390494
0,5384700,7108.108470872867,0.0010004881670924572,56.085081845910594
0,5384880,7108.108454829039,0.0010004865871903984,56.085287293269
0,5385060,7108.108441660741,0.0010004850753425366,56.08553100403082
0,5385240,7108.1084298351125,0.0010004835672141907,56.08580421841457
0,5385420,7108.1084187817505,0.001000482062176205,56.08609711369827
0,5385600,7108.108407894698,0.0010004805334166975,56.08639915795844
0,5385780,7108.108397500726,0.00100047907647627,56.08669948974996
0,5385960,7108.108386926405,0.001000477644953789,56.086987309816244
0,5386140,7108.108376239918,0.0010004762944363576,56.087252270456844
0,5386320,7108.108365491387,0.0010004750717792523,56.087484848279416
0,5386500,7108.108354145777,0.0010004739640825447,56.087676686720556
0,5386680,7108.108341651711,0.0010004729799773162,56.08782089590098
0,5386860,7108.108326456045,0.0010004721102011536,56.08791229902998
0,5387040,7108.108304774285,0.001000471374984674,56.08794761661465
0,5387220,7108.108255724996,0.001000470882343019,56.08792558207458
0,5387400,7108.108184195893,0.0010004720081179252,56.088004180250714
0,5387580,7108.108164656478,0.0010004728552415621,56.088136527891415
0,5387760,7108.108153437666,0.0010004736341781568,56.088317886721896
0,5387940,7108.108145363376,0.0010004743878625163,56.0885417667957
0,5388120,7108.108138818954,0.0010004751309560648,56.08880015971648
0,5388300,7108.108133057277,0.0010004758730392505,56.08908382547242
0,5388480,7108.108127683593,0.001000476615435118,56.08938262261425
0,5388660,7108.108122440373,0.001000477355758424,56.08968587009413
0,5388840,7108.108117461657,0.0010004780430871718,56.08998272804158
0,5389020,7108.10811216992,0.0010004787248240096,56.090262584130365
0,5389200,7108.1081065086155,0.001000479372043593,56.09051543200437
0,5389380,7108.108100362434,0.0010004799579472828,56.09073222848478
0,5389560,7108.10809311654,0.001000480485684479,56.09090521697054
0,5389740,7108.10808351604,0.0010004809472836085,56.09102820555441
0,5389920,7108.108070055214,0.0010004812430034315,56.0910967898816
0,5390100,7108.108045117548,0.0010004811360193508,56.09110851264101
0,5390280,7108.107896323786,0.0010004766851319387,56.09106295383307
0,5390460,7108.10785440042,0.0010004744150050933,56.09116416084132
0,5390640,7108.107833108399,0.0010004727874926914,56.09131738400805
0,5390820,7108.107817614762,0.0010004712959956964,56.091517120464594
0,5391000,7108.107804766732,0.001000469843898096,56.09175619382916
0,5391180,7108.107793134685,0.0010004683757024139,56.092026011352125
0,5391360,7108.107782283456,0.0010004669070159448,56.092316872709
0,5391540,7108.107771925083,0.0010004654555765154,56.09261831926348
0,5391720,7108.107762143041,0.0010004640816111182,56.09291951106714
0,5391900,7108.1077522862,0.0010004627381992668,56.09320961778893
0,5392080,7108.107742613015,0.001000461499410069,56.093478209231
0,5392260,7108.107732312482,0.0010004603100719613,56.09371563111186
0,5392440,7108.107721694251,0.0010004592485840672,56.09391335238194
0,5392620,7108.107710101667,0.0010004583040176271,56.09406427145063
0,5392800,7108.107696004759,0.0010004574587283218,56.09416297029458
0,5392980,7108.107676917651,0.001000456745887873,56.094205907410156
0,5393160,7108.107638760872,0.001000456219624385,56.0941915428813
0,5393340,7108.107537455097,0.0010004573581244248,56.094262695371576
0,5393520,7108.107517538601,0.0010004581367836739,56.094388088256395
0,5393700,7108.107506553526,0.0010004588582638893,56.09456323192619
0,5393880,7108.107498719628,0.0010004595657354517,56.09478185847864
0,5394060,7108.107492279331,0.0010004602833800884,56.09503614705675
0,5394240,7108.107486696088,0.0010004609939328042,56.095317004074204
0,5394420,7108.107481855351,0.0010004616581393657,56.09561438824578
0,5394600,7108.107477109079,0.001000462328114617,56.09591766891058
0,5394780,7108.107472551565,0.0010004629604993297,56.09621600503941
0,5394960,7108.107467807704,0.0010004635782116225,56.09649873163841
0,5395140,7108.107462615723,0.0010004641814268431,56.09675574001647
0,5395320,7108.1074570776445,0.0010004647217758242,56.09697783857906
0,5395500,7108.107450478079,0.0010004652191017308,56.097157081443726
0,5395680,7108.107442073421,0.00100046564533834,56.097287053227056
0,5395860,7108.107430096116,0.0010004659418786672,56.097363099807694
0,5396040,7108.1074092244435,0.001000465909528324,56.09738249668673
0,5396220,7108.107326211295,0.0010004636460642024,56.09734454872005
0,5396400,7108.107279861135,0.0010004612567768019,56.09743848116843
0,5396580,7108.1072588573015,0.001000459703193589,56.0975850274872
0,5396760,7108.107243646895,0.0010004582724791212,56.097778924918124
0,5396940,7108.107231231092,0.0010004568923278714,56.09801320723791
0,5397120,7108.107220278797,0.0010004555260337412,56.098279454250495
0,5397300,7108.107209943557,0.001000454136787863,56.098568094281575
0,5397480,7108.107199850726,0.0010004527261816114,56.09886874873763
0,5397660,7108.10719023005,0.001000451373363736,56.09917060617808
0,5397840,7108.107180841913,0.0010004500866326231,56.09946281220667
0,5398020,7108.10717159379,0.0010004488906361823,56.099734860878606
0,5398200,7108.107162047646,0.0010004477691244109,56.09997697326805
0,5398380,7108.1071518557865,0.0010004467298319168,56.10018044935141
0,5398560,7108.107141027687,0.0010004458190283093,56.100337980407694
0,5398740,7108.107128152276,0.00100044500648385,56.100443910667636
0,5398920,7108.107111500935,0.0010004443202079366,56.10049443888781
0,5399100,7108.107080768679,0.0010004437803527134,56.10048775279671
0,5399280,7108.106879059707,0.0010004451323819212,56.10055141450668
0,5399460,7108.106859073925,0.0010004458133019516,56.100669772838565
0,5399640,7108.106848593334,0.0010004464548874514,56.100838589574764
0,5399820,7108.106840989226,0.0010004471180951506,56.101051822877274
0,5400000,7108.106835038825,0.0010004477641598947,56.10130184443551
0,5400180,7108.106829797152,0.0010004484219068282,56.101579712903444
0,5400360,7108.106825272156,0.0010004490384047707,56.10187549357654
0,5400540,7108.106821007309,0.00100044963977905,56.10217861297346
0,5400720,7108.106816449821,0.0010004502742163351,56.10247823583678
0,5400900,7108.106811826944,0.0010004508812983676,56.102763651330754
0,5401080,7108.106807019511,0.001000451447990895,56.1030246549108
0,5401260,7108.106801904634,0.0010004519576282999,56.10325191247598
0,5401440,7108.106795756689,0.0010004524355591844,56.10343729398991
0,5401620,7108.10678816557,0.0010004528394632276,56.103574164755365
