,type,time,Mx,My,Mz,Fx,Fy,Fz,wx,wy,wz,q1,q2,q3,q4,q1e,q2e,q3e,q4e,a,e,i,raan,argp,nu,x,y,z,vx,vy,vz,Bbx,Bby,Bbz,Btx,Bty,Btz,latitude,longitude,altitude
0,attitude,582.1999999999954,-6.653470802009768e-07,3.7542822957483727e-07,-1.0010231769357501e-07,0,0,0,-0.0026560448322001423,-0.0016621387371490277,-0.00015550048019775587,-0.6985731152799646,-0.17852244613145146,0.020158935470257523,0.692617467406067,-0.6967845607400666,-0.17721082352128834,0.01958633492435748,0.6947690086823176,6795.088603850543,0.0005984373408236458,0.9005898940290692,1.3543754995476012,6.282319695989134,0.6580403424813239,-1362.3547412455941,5805.237051898551,3251.5712129145136,-4.686112870370363,-3.7601801331830975,4.7557399316217035,1.8600760845423392e-05,3.495596518083659e-05,6.387339062320406e-06,2.849460752821041e-05,-1.2966850784235485e-06,2.819719588310491e-05,28.755470551868832,105.640311319592,418652.1456035683
0,attitude,582.3999999999954,-6.666553488334112e-07,3.7311359600396645e-07,-1.0055034720600466e-07,0,0,0,-0.00263604517173514,-0.0016733321450291467,-0.00015248396978157573,-0.700341267449881,-0.17983758331145494,0.020744832763619044,0.6904710020333941,-0.6967845607400666,-0.17721082352128834,0.01958633492435748,0.6947690086823176,6795.0886003188725,0.0005984369297606334,0.9005898940290693,1.3543754995476014,6.282319165193653,0.6582665140380222,-1363.2919291468318,5804.484868165018,3252.5222781570887,-4.685766101071246,-3.7616571692169436,4.754912452617131,1.8508662803066547e-05,3.5038191551732706e-05,6.225183722829661e-06,2.8490356216727404e-05,-1.2978759417700177e-06,2.8206621546017746e-05,28.76463782944078,105.65156600816229,418655.5802707402
0,attitude,582.5999999999955,-6.679495890201677e-07,3.7078334790634225e-07,-1.009968996108949e-07,0,0,0,-0.002616006684064535,-0.001684455645466337,-0.00014945406279324888,-0.7020890656437645,-0.18115613516178702,0.02134402963922311,0.6883297400196144,-0.6967845607400666,-0.17721082352128834,0.01958633492435748,0.6947690086823176,6795.088596475135,0.000598436482453248,0.9005898940290693,1.3543754995476014,6.282318587327445,0.6584927326281278,-1364.2290476703724,5803.732389043459,3253.4731778796872,-4.685419093293638,-3.7631340133688123,4.754084731732857,1.8415715988597033e-05,3.511966421241318e-05,6.0631156443788186e-06,2.8486104177174145e-05,-1.2990675822833483e-06,2.8216042835703885e-05,28.773804290536056,105.66282250768437,418659.0154369697
0,attitude,582.7999999999955,-6.692298028073152e-07,3.684374751956803e-07,-1.0144197614101438e-07,0,0,0,-0.002595929789980316,-0.0016955087697222073,-0.00014641080350901844,-0.7038165585937416,-0.18247800159518962,0.021956528092366697,0.6861938076500088,-0.6967845607400666,-0.17721082352128834,0.01958633492435748,0.6947690086823176,6795.08859293779,0.000598436070873767,0.9005898940290693,1.3543754995476014,6.282318055368406,0.6587189052737301,-1365.1660967685223,5802.979614572249,3254.4239120339334,-4.68507184726837,-3.764610665734628,4.753256769227328,1.83219187074398e-05,3.520038271823482e-05,5.9011410248388285e-06,2.8481851411384768e-05,-1.3002599990263532e-06,2.82254597507641e-05,28.782969934713034,105.67408081900145,418662.4511016337
0,attitude,582.9999999999956,-6.704959914225305e-07,3.6607596895981236e-07,-1.0188557777139557e-07,0,0,0,-0.00257581491023764,-0.0017064910487910017,-0.00014335423617587657,-0.7055237953589715,-0.1838030823388576,0.022582329280236662,0.6840633300428302,-0.7055237953589716,-0.18380308233885762,0.022582329280236665,0.6840633300428303,6795.088589496219,0.0005984356705078399,0.9005898940290692,1.3543754995476014,6.282317537660468,0.65894506363089,-1366.1030763936346,5802.226544789763,3255.3744805715123,-4.6847243629407,-3.766087126180983,4.752428565069237,1.822726931670256e-05,3.528034657723079e-05,5.7392661236395695e-06,2.847759792119425e-05,-1.301453191060433e-06,2.8234872289800698e-05,28.792134761530313,105.68534094295741,418665.8872641241
0,attitude,583.1999999999956,-6.723579106975664e-07,3.6290581017667223e-07,-9.55164006362712e-08,0,0,0,-0.002555644172916713,-0.001717378223096302,-0.00014048874415678844,-0.7072108005684404,-0.18513134068121367,0.023221356922665883,0.6819384421189293,-0.7055237953589716,-0.18380308233885762,0.022582329280236665,0.6840633300428303,6795.088586166962,0.0005984352832751798,0.9005898940290692,1.3543754995476012,6.282317036700443,0.6591712052027874,-1367.0399864980484,5801.4731797343875,3256.324883444093,-4.684376640334148,-3.7675633946373277,4.751600119306677,1.8131765366184018e-05,3.535955469926523e-05,5.577503558877024e-06,2.8473343708437457e-05,-1.3026471574456644e-06,2.8244280451417954e-05,28.801298770546133,105.69660288039614,418669.3239238234
0,attitude,583.3999999999957,-6.736376712695194e-07,3.6055828314111766e-07,-9.59103175951518e-08,0,0,0,-0.002535435042778628,-0.0017281949715905354,-0.00013761143462893388,-0.7088775984112331,-0.18646274106967867,0.023873534443379404,0.6798192782031747,-0.7055237953589716,-0.18380308233885762,0.022582329280236665,0.6840633300428303,6795.088582298945,0.0005984348334569594,0.9005898940290692,1.3543754995476012,6.282316454502045,0.6593974279756982,-1367.9768270341106,5800.71951944453,3257.2751206033613,-4.684028679242357,-3.76903947084816,4.750771431754591,1.8035404395766608e-05,3.543800608430369e-05,5.415866064270171e-06,2.8469088774949826e-05,-1.3038418972407502e-06,2.8253684234221947e-05,28.810461961318587,105.70786663216177,418672.76108011324
0,attitude,583.5999999999957,-6.749033367470731e-07,3.581950304035984e-07,-9.630279891248299e-08,0,0,0,-0.0025151879426762156,-0.0017389408225026433,-0.0001347223506615594,-0.7105242375921728,-0.18779718497857695,0.02453886116464702,0.6777059608716203,-0.7055237953589716,-0.18380308233885762,0.022582329280236665,0.6840633300428303,6795.088578869245,0.0005984344346811559,0.9005898940290693,1.3543754995476012,6.28231593812623,0.6596235848886467,-1368.913597954127,5799.965563958645,3258.225192000963,-4.683680480019626,-3.7705153550090604,4.749942502796574,1.7938184815486665e-05,3.551570031003289e-05,5.2543601904605435e-06,2.846483312256721e-05,-1.3050374095030299e-06,2.8263083636820685e-05,28.81962433340514,105.7191321990981,418676.19873238076
0,attitude,583.7999999999957,-6.761549077898965e-07,3.558160441906117e-07,-9.669384524952869e-08,0,0,0,-0.0024949032954425187,-0.0017496153038283617,-0.00013182153530407354,-0.712150767106075,-0.18913457369891443,0.02521733559174044,0.6755986115495001,-0.7055237953589716,-0.18380308233885762,0.022582329280236665,0.6840633300428303,6795.088575158741,0.0005984340033314842,0.9005898940290693,1.3543754995476012,6.282315379309231,0.6598497842053961,-1369.85029921047,5799.211313315154,3259.1750975886184,-4.683332042436212,-3.7719910468455966,4.749113332223876,1.7840105090244495e-05,3.559263691113474e-05,5.092992550583013e-06,2.8460576753125932e-05,-1.3062336932884205e-06,2.8272478657823385e-05,28.828785886363676,105.73039958204977,418679.6368800085
0,attitude,583.9999999999958,-6.773923843295057e-07,3.534213179741534e-07,-9.708345704971992e-08,0,0,0,-0.0024745815239126333,-0.0017602179433675862,-0.00012890903159258195,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,6795.088571383185,0.0005984335644964571,0.9005898940290693,1.3543754995476014,6.282314810528504,0.6600759934484755,-1370.7869307554733,5798.456767552526,3260.124837318013,-4.682983366584279,-3.7734665463424526,4.748283920154218,1.774116374090231e-05,3.5668815380494085e-05,4.931769821416378e-06,2.8456319668462487e-05,-1.3074307476515577e-06,2.8281869295841845e-05,28.837946619751488,105.74166878186122,418683.07552237995
0,attitude,584.1999999999958,-6.788684748296273e-07,3.5032465578800807e-07,-9.15997129644674e-08,0,0,0,-0.0024542154696677444,-0.0017707276830412264,-0.00012616104020364793,-0.7153436754482306,-0.19181784567218385,0.026613651561830553,0.6714023038599468,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,6795.088567635472,0.0005984331289738956,0.9005898940290695,1.3543754995476014,6.282314245777781,0.6603021986241413,-1371.7234925414818,5797.701926709236,3261.074411140848,-4.682634452513696,-3.774941853450293,4.747454266662416,1.7641358616770332e-05,3.574423483560266e-05,4.770703947498387e-06,2.8452061870413853e-05,-1.3086285716456596e-06,2.8291255549489116e-05,28.847106533125746,105.75293979937709,418686.5146588776
0,attitude,584.3999999999959,-6.801205277655901e-07,3.4794057770900274e-07,-9.194022315217621e-08,0,0,0,-0.002433811853834777,-0.0017811659003724965,-0.00012340283350908266,-0.7169101147587986,-0.19316364351458604,0.02733135461020805,0.6693135970797748,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,6795.08856416494,0.0005984327257339462,0.9005898940290695,1.3543754995476014,6.28231372264348,0.6605283621459637,-1372.6599845208525,5796.946790823771,3262.0238190088435,-4.682285300328188,-3.776416968163255,4.746624371877874,1.754068756541651e-05,3.5818894465748094e-05,4.609806988388848e-06,2.844780336081738e-05,-1.309827164322592e-06,2.8300637417380285e-05,28.856265626043534,105.76421263544233,418689.95428888686
0,attitude,584.5999999999959,-6.813584122436718e-07,3.455406704665497e-07,-9.227930386286067e-08,0,0,0,-0.002413371101467467,-0.001791532120486493,-0.00012063445439319684,-0.7184566028969539,-0.19451210457814208,0.02806206038893228,0.6672313479544247,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,6795.088560620159,0.0005984323139388259,0.9005898940290695,1.3543754995476014,6.2823131881606455,0.6607545369788941,-1373.5964066459678,5796.191359934614,3262.973060873747,-4.681935909924695,-3.777891890308723,4.745794235720361,1.7439149177418462e-05,3.589279381575588e-05,4.449085914935898e-06,2.844354414151068e-05,-1.3110265247328748e-06,2.8310014898132422e-05,28.86542389806192,105.7754872909023,418693.3944117874
0,attitude,584.799999999996,-6.825821271216876e-07,3.431249290530286e-07,-9.261695519256658e-08,0,0,0,-0.002392893637653816,-0.0018018258683580837,-0.00011785594573741984,-0.7199831888458513,-0.19586313139418332,0.028805763930298465,0.6651556731354067,-0.713757236227315,-0.19047480834029898,0.02590895541410564,0.673497350514626,6795.088556803583,0.0005984318706471345,0.9005898940290696,1.3543754995476014,6.282312612528821,0.6609807529233755,-1374.5327588691846,5795.435634080293,3263.922136687288,-4.6815862812531535,-3.7793666197567237,4.744963858163402,1.7336742102697444e-05,3.596593239317427e-05,4.288547762651092e-06,2.8439284214331862e-05,-1.3122266519256794e-06,2.831938799036438e-05,28.874581348737504,105.78676376660218,418696.835026972
0,attitude,584.999999999996,-6.837916706226252e-07,3.406933497819559e-07,-9.295317705833035e-08,0,0,0,-0.0023723798875351374,-0.0018120466688515424,-0.00011506735042566993,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,6795.08855299806,0.0005984314287169153,0.9005898940290695,1.3543754995476014,6.2823120383962445,0.6612069673311542,-1375.4690411428523,5794.67961329935,3264.8710464011924,-4.681236414428854,-3.7808411565107556,4.7441332393481135,1.723346505165546e-05,3.603830966949564e-05,4.128199632714968e-06,2.8435023581119114e-05,-1.3134275449487889e-06,2.832875669269674e-05,28.883737977626605,105.79804206338729,418700.27613381855
0,attitude,585.1999999999961,-6.849372407166539e-07,3.376391141535023e-07,-8.819848464810585e-08,0,0,0,-0.002351831770313638,-0.0018221758422761474,-0.00011242139588622675,-0.722976836989528,-0.19857254059022672,0.03033208311347875,0.6610245109178307,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,6795.088549241654,0.0005984309925673716,0.9005898940290695,1.3543754995476016,6.2823114715087,0.6614331744564379,-1376.4052534193418,5793.923297630331,3265.819789967211,-4.680886309482842,-3.782315500506358,4.74330237933022,1.712931619690428e-05,3.610992489455198e-05,3.968052980869454e-06,2.843076224371139e-05,-1.3146292028486113e-06,2.833812100375167e-05,28.892893784285523,105.80932218210327,418703.71773170587
0,attitude,585.3999999999961,-6.861618540848363e-07,3.3521532834580385e-07,-8.848595794690393e-08,0,0,0,-0.0023312469146910928,-0.0018322323021265215,-0.00010976681714781964,-0.7244439689455692,-0.19993082642526117,0.031114570560571524,0.6589692587686732,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,6795.088545674881,0.0005984305785085493,0.9005898940290696,1.3543754995476016,6.282310933082433,0.661659353082968,-1377.3413956510324,5793.166687111794,3266.7683673371107,-4.680535966481423,-3.78378965170759,4.742471278201159,1.7024293717139774e-05,3.618077737660318e-05,3.808119378200951e-06,2.8426500203947864e-05,-1.315831624670222e-06,2.8347480922153644e-05,28.902048768270408,105.820604123596,418707.15982002765
0,attitude,585.5999999999962,-6.873722144753611e-07,3.3277562373084205e-07,-8.877197712646922e-08,0,0,0,-0.002310625748256832,-0.0018422155708384467,-0.00010710365783402557,-0.7258913662186254,-0.20129138765909277,0.03190991416723462,0.656921044784968,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,6795.088542458081,0.0005984302051431689,0.9005898940290697,1.3543754995476016,6.282310447345156,0.6618854789830264,-1378.2774677903105,5792.409781782308,3267.7167784626686,-4.680185385497728,-3.785263610084076,4.741639936059281,1.691839640949313e-05,3.625086662886349e-05,3.6484062237123093e-06,2.842223746366785e-05,-1.31703480945733e-06,2.8356836446528622e-05,28.91120292913726,105.83188788871163,418710.6023981571
0,attitude,585.7999999999962,-6.885683186805105e-07,3.3031999853544304e-07,-8.905654178197584e-08,0,0,0,-0.002289968698696417,-0.00185212517079451,-0.00010443196158056629,-0.7273190775390233,-0.2026541279536855,0.0327181055089774,0.6548799809453782,-0.7214899218241695,-0.1972166263164094,0.02956245947019215,0.6630866881491445,6795.088539023977,0.0005984298066257951,0.9005898940290697,1.3543754995476016,6.282309928644315,0.6621116378091618,-1379.2134697895826,5791.652581680445,3268.665023295688,-4.679834566354562,-3.7867373754029585,4.740808352749322,1.681162313514346e-05,3.632019213319926e-05,3.4889209830221937e-06,2.841797402471125e-05,-1.3182387562523037e-06,2.8366187575504807e-05,28.920356266442045,105.8431734782966,418714.04546548333
0,attitude,585.9999999999962,-6.89750162953696e-07,3.2784845238662693e-07,-8.933965136779723e-08,0,0,0,-0.002269276193807806,-0.001861960624366109,-0.00010175177203953237,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,6795.088535653481,0.000598429415558697,0.9005898940290695,1.3543754995476016,6.282309419402916,0.6623377871383522,-1380.1494016012196,5790.895086844825,3269.6131017879397,-4.6794835091665705,-3.7882109476674093,4.739976528411691,1.670397282049099e-05,3.638875334136465e-05,3.32967118922072e-06,2.841370988891815e-05,-1.31944346409616e-06,2.8375534307712226e-05,28.929508779740132,105.85446089319717,418717.4890213888
0,attitude,586.1999999999963,-6.906112537821692e-07,3.248146804747433e-07,-8.51884947875092e-08,0,0,0,-0.0022485578561943407,-0.0018717050647803512,-9.919611719590709e-05,-0.7301156279189184,-0.20538580276212998,0.034372943484866546,0.6508197466645471,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,6795.088532135201,0.0005984290074163906,0.9005898940290695,1.3543754995476016,6.282308887678206,0.6625639589133412,-1381.0852631776115,5790.137297314069,3270.5610138912193,-4.679132213879042,-3.7896843267435467,4.739144463015247,1.659544398198501e-05,3.645654958714244e-05,3.1706679616037347e-06,2.840944505812905e-05,-1.3206489320285193e-06,2.8384876641782283e-05,28.93866046858686,105.86575013425988,418720.9330652561
0,attitude,586.3999999999963,-6.918082328001154e-07,3.223484668634486e-07,-8.542303896725374e-08,0,0,0,-0.002227803609210337,-0.0018813755187862546,-9.663342602688947e-05,-0.7314845440243628,-0.20675463131796035,0.03521946907032307,0.6488007963007204,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,6795.08852832943,0.000598428566001657,0.9005898940290696,1.3543754995476016,6.282308312337556,0.6627901742667457,-1382.0210544711406,5789.3792131268165,3271.5087595573223,-4.678780680461954,-3.7911575125174184,4.738312156553871,1.648603514972581e-05,3.652358025332058e-05,3.0119225355021648e-06,2.840517953418495e-05,-1.3218551590876576e-06,2.8394214576348524e-05,28.94781133253733,105.87704120233138,418724.37759646773
0,attitude,586.5999999999964,-6.929908601336181e-07,3.1986626362568944e-07,-8.565607787721587e-08,0,0,0,-0.0022070138834063284,-0.0018909715066950253,-9.4063743690573e-05,-0.7328339482491305,-0.20812534134114444,0.03607870103754153,0.6467894355326674,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,6795.088524831076,0.0005984281603141354,0.9005898940290696,1.3543754995476014,6.282307783316977,0.6630163432625396,-1382.956775434186,5788.62083432174,3272.456338738042,-4.678428909137958,-3.792630505079847,4.737479609277313,1.6375745354112016e-05,3.658984482916151e-05,2.8534427454903707e-06,2.8400913318927112e-05,-1.323062144310481e-06,2.8403548110046234e-05,28.956961371146292,105.88833409825843,418727.82261440717
0,attitude,586.7999999999964,-6.941591303690143e-07,3.1736807270193603e-07,-8.588761072090476e-08,0,0,0,-0.002186189109495258,-0.0019004925488760834,-9.148711536894586e-05,-0.7341638888602491,-0.2094978375363069,0.036950627520611554,0.6447857717777588,-0.7287271518321347,-0.20401895079684246,0.03353913538188057,0.6528461781279083,6795.088521257922,0.0005984277460256176,0.9005898940290695,1.3543754995476014,6.282307242828212,0.6632425236889721,-1383.892426019167,5787.862160937486,3273.403751385217,-4.678076899793641,-3.7941033042493237,4.736646821094996,1.6264573694500592e-05,3.66553427786825e-05,2.6952364943632713e-06,2.8396646414197188e-05,-1.3242698867325323e-06,2.8412877241512428e-05,28.966110583968693,105.8996288228883,418731.26811845694
0,attitude,586.9999999999965,-6.953130376518175e-07,3.1485389751468553e-07,-8.611763659899284e-08,0,0,0,-0.002165329718365704,-0.001909938165801524,-8.890358627097607e-05,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,6795.088517873573,0.0005984273536973405,0.9005898940290695,1.3543754995476014,6.282306730750666,0.663468675666627,-1384.8280061784808,5787.103193012739,3274.350997450669,-4.677724652537711,-3.795575910024427,4.735813792141264,1.6152519340412828e-05,3.672007354190417e-05,2.5373117538373725e-06,2.839237882183712e-05,-1.325478385388046e-06,2.8422201969386297e-05,28.975258970559054,105.91092537706827,418734.7141079977
0,attitude,587.1999999999965,-6.959283570882356e-07,3.1182527928326887e-07,-8.246954272785872e-08,0,0,0,-0.002144451867653057,-0.001919292924180022,-8.642949998914031e-05,-0.7367655661621265,-0.21224784466454413,0.03873246821369447,0.6408019575962074,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,6795.088514446566,0.0005984269564938869,0.9005898940290696,1.3543754995476014,6.282306212067498,0.6636948342123388,-1385.7635158645478,5786.34393058619,3275.298076886253,-4.677372167308638,-3.797048322265636,4.734980522378095,1.6039581171089264e-05,3.6784036508393895e-05,2.3796794314045843e-06,2.8388110543689216e-05,-1.3266876393098636e-06,2.8431522292308753e-05,28.984406530471887,105.92222376164591,418738.1605824148
0,attitude,587.3999999999966,-6.97097100933779e-07,3.09314301904836e-07,-8.265106496357605e-08,0,0,0,-0.0021235389546250434,-0.001928572353237167,-8.394996804023302e-05,-0.7380373855135494,-0.21362524167781347,0.039642266082702535,0.6388220131165242,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,6795.088510786599,0.0005984265323646048,0.9005898940290696,1.3543754995476014,6.282305657965112,0.6639210281396917,-1386.6989550297749,5785.58437369655,3276.2449896438084,-4.677019444059077,-3.7985205408448643,4.734147011781851,1.5925758086794366e-05,3.684723111043478e-05,2.2223505512589557e-06,2.8383841581596033e-05,-1.327897647529493e-06,2.8440838208922663e-05,28.99355326326135,105.93352397746887,418741.60754109174
0,attitude,587.5999999999966,-6.982513782401244e-07,3.0678728713122824e-07,-8.283100833953816e-08,0,0,0,-0.0021025914132778395,-0.001937775971851104,-8.146503779004688e-05,-0.7392899198266236,-0.2150041213218263,0.040564614955173606,0.6368501819666165,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,6795.088507023859,0.0005984260964027385,0.9005898940290696,1.3543754995476014,6.282305088138507,0.6641472377536703,-1387.6343236265616,5784.824522382559,3277.191735675173,-4.676666482851892,-3.799992565723501,4.7333132604404575,1.5811049378583377e-05,3.6909656826106e-05,2.0653333894622443e-06,2.8379571937400584e-05,-1.3291084090770756e-06,2.845014971787264e-05,29.00269916848126,105.94482602538477,418745.0549834091
0,attitude,587.7999999999967,-6.99391181346878e-07,3.0424424110388235e-07,-8.300937181223667e-08,0,0,0,-0.002081609677837433,-0.0019469032990842205,-7.897475663567978e-05,-0.7405232167231174,-0.2163843892724872,0.041499499538222566,0.6348865671214795,-0.735474414282915,-0.21087202443715009,0.037835235889105444,0.6427899113786688,6795.088503478262,0.000598425685672092,0.9005898940290695,1.3543754995476014,6.2823045510398545,0.6643734146020916,-1388.5696216073152,5784.064376682966,3278.138314932202,-4.676313283815173,-3.801464396916003,4.7324792685078325,1.5695454411566746e-05,3.697131311448179e-05,1.908636291450782e-06,2.8375301612946368e-05,-1.3303199229813788e-06,2.8459456817805002e-05,29.011844245685335,105.95612990624154,418748.5029087495
0,attitude,587.9999999999967,-7.005165022524342e-07,3.016851715303747e-07,-8.318615427335777e-08,0,0,0,-0.0020605941827698602,-0.001955953854230132,-7.647917200747904e-05,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,6795.0885000459175,0.0005984252881309729,0.9005898940290695,1.3543754995476014,6.282304030946345,0.6645995744077582,-1389.5048489244707,5783.303936636518,3279.08472736678,-4.675959846931312,-3.8029360343184626,4.7316450359904385,1.5578972626145038e-05,3.703219941688774e-05,1.7522676725782238e-06,2.8371030610077017e-05,-1.3315321882698238e-06,2.846875950736796e-05,29.02098849442733,105.96743562088751,418751.9513164973
0,attitude,588.1999999999967,-7.009188556808571e-07,2.9865113603429846e-07,-7.996081996712105e-08,0,0,0,-0.0020395666170994345,-0.0019649133883111606,-7.408034740846541e-05,-0.7429322852722526,-0.21914874588470196,0.043406771202774995,0.6309843887855391,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,6795.088496535732,0.0005984248816464082,0.9005898940290695,1.3543754995476014,6.282303498903992,0.6648257461246478,-1390.4400055304625,5782.543202281979,3280.0309729307946,-4.675606172152756,-3.8044074778025605,4.730810562864436,1.5461603282918406e-05,3.70923151655731e-05,1.5962383295930894e-06,2.8366758930636545e-05,-1.3327452039685086e-06,2.8478057785211933e-05,29.030131914260707,105.97874317017117,418755.4002060341
0,attitude,588.3999999999968,-7.020584035923316e-07,2.9609340171776333e-07,-8.00890786846726e-08,0,0,0,-0.0020185048649916646,-0.0019737961903626934,-7.167767504792523e-05,-0.7441081438019025,-0.22053271387189774,0.044379044770195344,0.6290460180505618,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,6795.088493257876,0.0005984245021332468,0.9005898940290695,1.3543754995476014,6.282303001932435,0.6650518827331071,-1391.3750913777144,5781.782173658135,3280.9770515761325,-4.675252259604251,-3.805878727380178,4.72997584928033,1.5343345670741033e-05,3.715165983168813e-05,1.4405591763168487e-06,2.8362486576469326e-05,-1.3339589691021704e-06,2.8487351649989103e-05,29.039274504738714,105.99005255494099,418758.8495767405
0,attitude,588.5999999999968,-7.031833528203165e-07,2.9351960897278733e-07,-8.021566635657915e-08,0,0,0,-0.001997409364407055,-0.001982601778631877,-6.927120505722785e-05,-0.745264946257917,-0.22191776175373554,0.04536370652357239,0.6271162579839878,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,6795.088489482164,0.0005984240650550757,0.9005898940290695,1.3543754995476014,6.282302429313169,0.665278094951637,-1392.31010641867,5781.020850803782,3281.922963254698,-4.674898109053003,-3.8073497827721043,4.729140895026902,1.522419936934885e-05,3.721023289890291e-05,1.2852389340013296e-06,2.835821354942005e-05,-1.3351734826941857e-06,2.8496641100353407e-05,29.048416265414428,106.00136377604586,418762.2994279973
0,attitude,588.7999999999969,-7.042936934973952e-07,2.909297686361108e-07,-8.034058186577006e-08,0,0,0,-0.0019762805536021333,-0.0019913296716909602,-6.686098760125476e-05,-0.7464027394614164,-0.22330379611862386,0.0463607377564501,0.6251952072418523,-0.7417373239496788,-0.21776595103783294,0.04244690378760025,0.6329312705084207,6795.08848606822,0.000598423669925151,0.9005898940290695,1.3543754995476014,6.282301911409436,0.6655042524169739,-1393.245050605738,5780.259233757759,3282.868707918372,-4.6745437208126015,-3.8088206441440673,4.7283057004456746,1.510416403779471e-05,3.7268033838217516e-05,1.1302863938955248e-06,2.8353939851333753e-05,-1.3363887437665912e-06,2.850592613496084e-05,29.05755719584043,106.01267683433439,418765.7497591907
0,attitude,588.9999999999969,-7.053894155155777e-07,2.8832389319658953e-07,-8.046382406873389e-08,0,0,0,-0.001955118871136666,-0.001999979388486858,-6.444707287919274e-05,-0.7475215703286454,-0.22469072339001492,0.04737011902267427,0.6232829634601329,-0.7475215703286455,-0.22469072339001495,0.047370119022674274,0.623282963460133,6795.088482251602,0.0005984232282685473,0.9005898940290695,1.3543754995476014,6.28230133225164,0.6657304710987102,-1394.179923891377,5779.49732255888,3283.8142855190863,-4.674189094638537,-3.8102913112071497,4.727470265313626,1.4983239415708948e-05,3.7325062109220943e-05,9.757104176273416e-07,2.834966548405601e-05,-1.337604751340022e-06,2.8515206752468716e-05,29.06669729556957,106.02399173065584,418769.2005697023
0,attitude,589.199999999997,-7.0560674122727e-07,2.8527714128045507e-07,-7.759708015798136e-08,0,0,0,-0.0019339506688998479,-0.0020085377027252715,-6.21191604744533e-05,-0.7486214841588029,-0.2260784799728756,0.04839179452278196,0.6213796171197523,-0.7475215703286455,-0.22469072339001495,0.047370119022674274,0.623282963460133,6795.088479050919,0.0005984228579528544,0.9005898940290696,1.3543754995476014,6.282300846419384,0.6659565964172254,-1395.1147262279997,5778.735117246017,3284.759696008734,-4.673834230899004,-3.8117617841718427,4.7266345900274365,1.4861425164067287e-05,3.738131718485377e-05,8.215217722078064e-07,2.8345390449432352e-05,-1.3388215044338334e-06,2.8524482951536937e-05,29.075836564153988,106.03530846585919,418772.65185891185
0,attitude,589.399999999997,-7.067158098344043e-07,2.8267096862093904e-07,-7.76717294789131e-08,0,0,0,-0.0019127491946048158,-0.0020170178317839,-5.9789008590085904e-05,-0.74970252557779,-0.22746700302519388,0.049425707917811264,0.6194852581569982,-0.7475215703286455,-0.22469072339001495,0.047370119022674274,0.623282963460133,6795.088475266746,0.0005984224202056034,0.9005898940290696,1.3543754995476014,6.282300271853138,0.6661828104320477,-1396.0494575680991,5777.972617857993,3285.7049393392917,-4.6734791292000954,-3.8132320626272196,4.725798674213044,1.4738720979224686e-05,3.7436798575085615e-05,6.677313416067027e-07,2.8341114749309083e-05,-1.3400390020659605e-06,2.8533754730826632e-05,29.084975001146393,106.04662704079436,418776.10362620186
0,attitude,589.5999999999971,-7.078101298213038e-07,2.800487465601275e-07,-7.774460061554479e-08,0,0,0,-0.0018915148907101768,-0.0020254192941807038,-5.745667057161956e-05,-0.7507647404007376,-0.22885620016162872,0.05047183782970399,0.6175999820309953,-0.7475215703286455,-0.22469072339001495,0.047370119022674274,0.623282963460133,6795.088471954446,0.0005984220371122765,0.9005898940290696,1.3543754995476014,6.282299768788361,0.6664089529077,-1396.9841178640893,5777.209824433718,3286.6500154626633,-4.6731237899226095,-3.8147021467942857,4.724962518279814,1.4615126758202845e-05,3.749150578902518e-05,5.143482932339812e-07,2.8336838385532362e-05,-1.3412572432530765e-06,2.8543022089001697e-05,29.094112606098488,106.05794745631063,418779.55587095954
